ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade,Renda_anual_imputada
1923,Viagem,Mestrado,São Paulo,83558.5,Ingles,3,26,1969,5,6,False,True,6Q_5B,<1980,83558.5
1924,Trabalho,Graduação,São Bernardo,79934.6888888889,Ingles,4,6,1985,5,6,False,True,6Q_5B,1980s,79934.6888888889
1925,Trabalho,Mestrado,São Paulo,22701.0,Espanhol,3,3,2003,1,1,False,False,1Q_1B,2000s,22701.0
1926,Trabalho,Doutorado,São Paulo,55212.0,Ingles,3,7,1995,3,4,False,False,4Q_3B,1990s,55212.0
1927,Estudos,Graduação,São Paulo,67466.225,Ingles,5,37,1996,4,5,False,True,5Q_4B,1990s,67466.225
1928,Estudos,Graduação,São Paulo,64849.0,Ingles,3,2,1983,4,5,False,False,5Q_4B,1980s,64849.0
1929,Trabalho,Mestrado,São Paulo,62694.0,Ingles,2,45,1991,3,4,False,False,4Q_3B,1990s,62694.0
1930,Estudos,Doutorado,São Paulo,61917.0,Ingles,4,6,2000,4,4,False,False,4Q_4B,2000s,61917.0
1931,Trabalho,Doutorado,São Paulo,67472.0,Ingles,4,30,1973,4,5,False,False,5Q_4B,<1980,67472.0
1932,Trabalho,Mestrado,São Paulo,22253.544502617802,Espanhol,2,6,2008,1,1,False,True,1Q_1B,2000s,22253.544502617802
1933,Trabalho,Mestrado,São Paulo,29543.0,Ingles,3,15,1994,1,1,False,False,1Q_1B,1990s,29543.0
1934,Trabalho,Graduação,São Paulo,75903.0,Espanhol e Ingles,4,14,1977,5,6,False,False,6Q_5B,<1980,75903.0
1935,Viagem,Ensino Médio,São Bernardo,34984.0,Espanhol,1,10,2001,2,2,False,False,2Q_2B,2000s,34984.0
1936,Trabalho,Doutorado,São Paulo,55629.56934306569,Ingles,5,29,1982,3,4,False,True,4Q_3B,1980s,55629.56934306569
1937,Trabalho,Doutorado,São Bernardo,54356.0,Ingles,2,12,1975,3,4,False,False,4Q_3B,<1980,54356.0
1938,Trabalho,Mestrado,São Paulo,34242.0,Espanhol,1,19,1985,2,2,False,False,2Q_2B,1980s,34242.0
1939,Estudos,Graduação,São Paulo,25410.0,Espanhol,3,7,1999,1,1,False,False,1Q_1B,1990s,25410.0
1940,Estudos,Doutorado,São Paulo,68625.31428571428,Ingles,5,18,2010,4,5,False,True,5Q_4B,2010s,68625.31428571428
1941,Estudos,Graduação,São Paulo,28320.0,Espanhol,3,11,1976,1,1,False,False,1Q_1B,<1980,28320.0
1942,Estudos,Graduação,São Bernardo,23763.0,Espanhol,1,10,2003,1,1,False,False,1Q_1B,2000s,23763.0
1943,Trabalho,Graduação,São Bernardo,72570.0,Ingles,2,21,2010,5,5,False,False,5Q_5B,2010s,72570.0
1944,Trabalho,Mestrado,São Bernardo,34529.0,Espanhol,1,16,2002,2,2,True,False,2Q_2B,2000s,34529.0
1945,Trabalho,Graduação,São Paulo,70792.0,Ingles,2,5,1977,4,5,False,False,5Q_4B,<1980,70792.0
1946,Estudos,Graduação,São Paulo,63211.0,Ingles,2,31,2008,4,5,False,False,5Q_4B,2000s,63211.0
1947,Trabalho,Mestrado,São Paulo,83891.0,Ingles,4,12,2000,5,6,False,False,6Q_5B,2000s,83891.0
1948,Estudos,Graduação,São Paulo,36065.0,Espanhol,1,23,1994,2,2,False,False,2Q_2B,1990s,36065.0
1949,Estudos,Graduação,São Paulo,39898.0,Espanhol,3,7,1980,2,2,False,False,2Q_2B,1980s,39898.0
1950,Trabalho,Doutorado,São Paulo,51141.0,Mandarim,3,88,1966,2,3,False,False,3Q_2B,<1980,51141.0
1951,Viagem,Graduação,São Paulo,56939.0,Ingles,4,17,2002,3,4,False,False,4Q_3B,2000s,56939.0
1952,Estudos,Graduação,São Paulo,80872.0,Espanhol,1,8,1977,5,6,False,False,6Q_5B,<1980,80872.0
1953,Estudos,Doutorado,São Bernardo,74127.0,Ingles,2,5,2002,5,5,False,True,5Q_5B,2000s,74127.0
1954,Viagem,Doutorado,Rio Branco,61798.0,Ingles,2,1,1990,5,4,False,False,4Q_5B,1990s,61798.0
1955,Estudos,Doutorado,Campinas,76842.0,Mandarim,4,86,1976,5,6,False,False,6Q_5B,<1980,76842.0
1956,Estudos,Graduação,São Paulo,29478.0,Espanhol,1,15,2002,1,1,False,False,1Q_1B,2000s,29478.0
1957,Estudos,Graduação,São Paulo,46998.0,Espanhol,3,13,1982,3,3,False,False,3Q_3B,1980s,46998.0
1958,Estudos,Graduação,São Paulo,96843.0,Espanhol,1,19,2016,5,6,False,False,6Q_5B,2010s,96843.0
1959,Estudos,Doutorado,São Bernardo,56551.0,Espanhol e Ingles,3,22,1976,3,4,False,False,4Q_3B,<1980,56551.0
1960,Trabalho,Mestrado,São Paulo,70053.0,Espanhol e Ingles,3,28,1991,4,5,False,False,5Q_4B,1990s,70053.0
1961,Viagem,Doutorado,São Paulo,71670.0,Ingles,1,17,1988,4,5,False,False,5Q_4B,1980s,71670.0
1962,Viagem,Graduação,São Bernardo,44359.0,Espanhol,3,13,2004,2,3,False,False,3Q_2B,2000s,44359.0
1963,Estudos,Graduação,São Paulo,40887.0,Espanhol,1,8,1978,2,3,False,False,3Q_2B,<1980,40887.0
1964,Viagem,Graduação,São Paulo,48877.0,Espanhol,1,13,1992,3,3,False,False,3Q_3B,1990s,48877.0
1965,Viagem,Graduação,São Paulo,74485.0,Ingles,4,56,1973,5,5,False,False,5Q_5B,<1980,74485.0
1966,Trabalho,Graduação,São Paulo,64474.0,Ingles,4,32,1998,4,5,False,False,5Q_4B,1990s,64474.0
1967,Trabalho,Graduação,São Paulo,77226.0,Ingles,3,20,1989,5,6,False,False,6Q_5B,1980s,77226.0
1968,Trabalho,Graduação,São Paulo,72643.0,Ingles,5,16,1975,5,5,False,False,5Q_5B,<1980,72643.0
1969,Trabalho,Mestrado,São Paulo,85738.0,Espanhol,1,16,2004,4,6,True,False,6Q_4B,2000s,85738.0
1970,Estudos,Graduação,São Paulo,55686.0,Ingles,3,20,1992,2,4,False,False,4Q_2B,1990s,55686.0
1971,Estudos,Graduação,São Bernardo,39062.0,Espanhol e Ingles,5,21,2009,2,2,False,False,2Q_2B,2000s,39062.0
1972,Trabalho,Graduação,São Paulo,34600.0,Espanhol,3,14,1997,2,2,False,False,2Q_2B,1990s,34600.0
1973,Viagem,Graduação,São Paulo,40794.0,Espanhol,4,13,2001,2,3,False,False,3Q_2B,2000s,40794.0
1974,Estudos,Ensino Médio,São Paulo,54690.0,Espanhol,4,15,1997,3,4,False,False,4Q_3B,1990s,54690.0
1975,Viagem,Graduação,Campinas,4428.0,Espanhol,2,16,1995,2,1,False,False,1Q_2B,1990s,4428.0
1976,Estudos,Ensino Médio,São Paulo,32632.0,Espanhol,3,17,1989,2,2,False,False,2Q_2B,1980s,32632.0
1977,Trabalho,Doutorado,São Paulo,38236.0,Ingles,4,28,1994,2,2,False,False,2Q_2B,1990s,38236.0
1978,Trabalho,Graduação,Campinas,35931.419117647056,Espanhol,1,13,2005,2,2,False,True,2Q_2B,2000s,35931.419117647056
1979,Trabalho,Mestrado,São Bernardo,31385.0,Espanhol,2,9,2010,1,2,False,False,2Q_1B,2010s,31385.0
1980,Trabalho,Graduação,São Paulo,24570.0,Espanhol,4,11,2010,1,1,False,False,1Q_1B,2010s,24570.0
1981,Trabalho,Doutorado,São Bernardo,25509.0,Ingles,3,2,2000,1,1,False,False,1Q_1B,2000s,25509.0
1982,Estudos,Graduação,São Paulo,94642.0,Ingles,2,37,1977,5,6,False,False,6Q_5B,<1980,94642.0
1983,Viagem,Mestrado,São Paulo,58646.0,Espanhol,1,16,1988,4,4,True,False,4Q_4B,1980s,58646.0
1984,Estudos,Graduação,São Paulo,53201.0,Espanhol,1,6,2001,3,4,False,False,4Q_3B,2000s,53201.0
1985,Trabalho,Graduação,São Paulo,21994.0,Espanhol,1,12,1983,1,1,False,False,1Q_1B,1980s,21994.0
1986,Viagem,Graduação,São Bernardo,57113.0,Ingles,4,31,2004,3,4,False,False,4Q_3B,2000s,57113.0
1987,Estudos,Graduação,São Paulo,51373.0,Espanhol,1,8,2017,3,3,False,False,3Q_3B,2010s,51373.0
1988,Viagem,Graduação,São Paulo,23477.0,Espanhol,1,10,2012,1,1,False,False,1Q_1B,2010s,23477.0
1989,Estudos,Graduação,São Bernardo,58116.0,Ingles,3,31,1982,3,4,False,False,4Q_3B,1980s,58116.0
1990,Estudos,Doutorado,São Bernardo,74127.0,Ingles,2,27,1989,5,5,False,True,5Q_5B,1980s,74127.0
1991,Trabalho,Mestrado,São Paulo,39791.0,Espanhol,3,16,1997,2,2,False,False,2Q_2B,1990s,39791.0
1992,Trabalho,Mestrado,São Paulo,91712.0,Ingles,1,20,1973,5,6,False,False,6Q_5B,<1980,91712.0
1993,Estudos,Graduação,São Paulo,94472.0,Ingles,3,30,1984,5,6,False,False,6Q_5B,1980s,94472.0
1994,Trabalho,Graduação,São Bernardo,13672.0,Espanhol,2,11,1986,1,1,False,False,1Q_1B,1980s,13672.0
1995,Estudos,Ensino Médio,São Paulo,96547.0,Espanhol e Ingles,3,21,2006,5,6,False,False,6Q_5B,2000s,96547.0
1996,Estudos,Graduação,Taubaté,79205.0,Espanhol e Ingles,4,9,2001,5,6,False,False,6Q_5B,2000s,79205.0
1997,Trabalho,Doutorado,São Paulo,56559.0,Ingles,4,29,2001,2,4,False,False,4Q_2B,2000s,56559.0
1998,Trabalho,Doutorado,São Paulo,32644.0,Ingles,1,15,1999,1,2,False,False,2Q_1B,1990s,32644.0
1999,Estudos,Ensino Médio,São Paulo,67506.0,Ingles,4,11,2006,4,5,False,False,5Q_4B,2000s,67506.0
2000,Trabalho,Graduação,São Paulo,24206.0,Espanhol,4,10,1996,1,1,False,False,1Q_1B,1990s,24206.0
2001,Trabalho,Doutorado,São Paulo,28420.0,Ingles,2,22,1993,1,1,False,False,1Q_1B,1990s,28420.0
2002,Trabalho,Graduação,Campinas,22253.544502617802,Espanhol,4,3,1996,2,1,False,True,1Q_2B,1990s,22253.544502617802
2003,Viagem,Graduação,São Paulo,33279.0,Espanhol,2,14,1992,2,2,False,False,2Q_2B,1990s,33279.0
2004,Trabalho,Mestrado,São Paulo,46423.0,Espanhol,2,13,1998,3,3,False,False,3Q_3B,1990s,46423.0
2005,Trabalho,Graduação,São Bernardo,30368.0,Espanhol e Ingles,4,10,2003,1,2,False,False,2Q_1B,2000s,30368.0
2006,Trabalho,Graduação,São Paulo,63684.0,Ingles,4,43,1996,4,5,False,False,5Q_4B,1990s,63684.0
2007,Viagem,Graduação,São Bernardo,41638.0,Espanhol,2,21,1990,2,3,False,False,3Q_2B,1990s,41638.0
2008,Trabalho,Doutorado,São Paulo,68805.0,Mandarim,5,89,1985,3,5,False,False,5Q_3B,1980s,68805.0
2009,Trabalho,Doutorado,São Paulo,65814.0,Ingles,3,1,1992,4,5,False,False,5Q_4B,1990s,65814.0
2010,Estudos,Graduação,São Paulo,71964.0,Ingles,4,1,1984,4,5,False,False,5Q_4B,1980s,71964.0
2011,Estudos,Graduação,São Paulo,39146.0,Espanhol,3,8,2012,1,2,False,False,2Q_1B,2010s,39146.0
2012,Viagem,Graduação,Campinas,96876.0,Ingles,3,22,2003,5,6,False,False,6Q_5B,2000s,96876.0
2013,Viagem,Ensino Fundamental,São Paulo,34445.0,Espanhol,2,11,2007,2,2,False,False,2Q_2B,2000s,34445.0
2014,Trabalho,Graduação,São Paulo,68281.0,Espanhol,3,11,1984,4,5,False,False,5Q_4B,1980s,68281.0
2015,Estudos,Ensino Médio,São Paulo,37284.0,Espanhol,2,18,2001,2,2,False,False,2Q_2B,2000s,37284.0
2016,Estudos,Graduação,São Paulo,36790.0,Espanhol e Ingles,3,1,2009,2,2,False,False,2Q_2B,2000s,36790.0
2017,Estudos,Graduação,Campinas,27943.0,Espanhol,3,10,1993,1,1,False,False,1Q_1B,1990s,27943.0
2018,Trabalho,Graduação,São Paulo,22263.0,Espanhol,2,11,1977,1,1,False,False,1Q_1B,<1980,22263.0
2019,Viagem,Graduação,São Paulo,30261.0,Espanhol,2,13,1998,1,2,False,False,2Q_1B,1990s,30261.0
2020,Trabalho,Graduação,Taubaté,28587.0,Espanhol,4,11,2004,2,1,False,False,1Q_2B,2000s,28587.0
2021,Trabalho,Mestrado,São Paulo,43815.0,Espanhol,3,8,2008,2,3,False,False,3Q_2B,2000s,43815.0
2022,Estudos,Graduação,Campinas,48195.0,Espanhol,1,11,1982,4,3,False,False,3Q_4B,1980s,48195.0
2023,Trabalho,Mestrado,São Paulo,77027.0,Ingles,4,21,1978,4,6,True,False,6Q_4B,<1980,77027.0
2024,Trabalho,Doutorado,São Paulo,67466.225,Ingles,3,23,1991,4,5,False,True,5Q_4B,1990s,67466.225
2025,Viagem,Mestrado,São Paulo,32765.0,Espanhol e Ingles,3,46,2005,2,2,False,False,2Q_2B,2000s,32765.0
2026,Estudos,Graduação,São Bernardo,29672.0,Espanhol,4,15,1991,1,1,False,False,1Q_1B,1990s,29672.0
2027,Estudos,Graduação,Rio Branco,23272.0,Espanhol e Ingles,4,1,1979,2,1,False,False,1Q_2B,<1980,23272.0
2028,Trabalho,Mestrado,São Paulo,49912.0,Ingles,3,24,1975,3,3,False,False,3Q_3B,<1980,49912.0
2029,Estudos,Ensino Médio,São Paulo,7500.0,Espanhol,2,5,2011,1,1,False,False,1Q_1B,2010s,7500.0
2030,Trabalho,Doutorado,São Paulo,68117.0,Ingles,4,17,1973,4,5,False,False,5Q_4B,<1980,68117.0
2031,Trabalho,Graduação,São Paulo,67225.0,Espanhol,4,11,1981,4,5,False,False,5Q_4B,1980s,67225.0
2032,Estudos,Graduação,São Paulo,17649.0,Espanhol,3,6,2002,1,1,False,False,1Q_1B,2000s,17649.0
2033,Viagem,Graduação,Taubaté,55914.0,Ingles,3,42,2001,4,4,False,False,4Q_4B,2000s,55914.0
2034,Estudos,Graduação,São Paulo,40059.0,Espanhol,2,16,2010,2,2,False,False,2Q_2B,2010s,40059.0
2035,Estudos,Graduação,São Paulo,60905.0,Ingles,2,1,1976,4,4,False,False,4Q_4B,<1980,60905.0
2036,Viagem,Graduação,São Paulo,75330.0,Ingles,4,8,2003,5,6,False,False,6Q_5B,2000s,75330.0
2037,Trabalho,Graduação,São Paulo,60689.0,Ingles,4,18,1977,4,4,False,False,4Q_4B,<1980,60689.0
2038,Viagem,Graduação,São Paulo,38680.0,Espanhol,1,2,2010,2,2,False,False,2Q_2B,2010s,38680.0
2039,Trabalho,Graduação,São Paulo,61416.0,Ingles,2,1,2008,4,4,False,False,4Q_4B,2000s,61416.0
2040,Estudos,Graduação,Campinas,49767.0,Espanhol,2,7,2017,3,3,False,False,3Q_3B,2010s,49767.0
2041,Estudos,Graduação,São Paulo,83273.0,Espanhol,2,12,1996,5,6,False,False,6Q_5B,1990s,83273.0
2042,Viagem,Graduação,São Paulo,29009.0,Espanhol e Ingles,2,10,2007,1,1,False,False,1Q_1B,2000s,29009.0
2043,Trabalho,Mestrado,São Paulo,45057.0,Espanhol,3,18,2005,3,3,False,False,3Q_3B,2000s,45057.0
2044,Estudos,Graduação,Campinas,37150.0,Espanhol e Ingles,2,9,1997,2,2,False,False,2Q_2B,1990s,37150.0
2045,Viagem,Graduação,São Bernardo,43020.0,Ingles,3,17,1996,2,3,False,False,3Q_2B,1990s,43020.0
2046,Trabalho,Graduação,São Paulo,53154.0,Ingles,3,45,1985,2,4,False,False,4Q_2B,1980s,53154.0
2047,Trabalho,Graduação,São Bernardo,65308.0,Ingles,4,20,1999,4,5,False,False,5Q_4B,1990s,65308.0
2048,Viagem,Graduação,São Paulo,76467.0,Ingles,4,23,1996,5,6,False,False,6Q_5B,1990s,76467.0
2049,Estudos,Ensino Médio,São Paulo,81044.0,Ingles,3,1,1973,4,6,False,False,6Q_4B,<1980,81044.0
2050,Estudos,Graduação,São Paulo,32871.0,Espanhol e Ingles,3,33,1977,2,2,False,False,2Q_2B,<1980,32871.0
2051,Estudos,Graduação,São Paulo,55801.0,Ingles,4,11,2001,3,4,False,False,4Q_3B,2000s,55801.0
2052,Trabalho,Graduação,São Paulo,76320.0,Espanhol,2,10,1985,5,6,False,False,6Q_5B,1980s,76320.0
2053,Trabalho,Mestrado,Campinas,36927.0,Espanhol,1,7,1981,3,2,False,False,2Q_3B,1980s,36927.0
2054,Estudos,Graduação,São Bernardo,48794.0,Espanhol,4,19,1979,3,3,False,False,3Q_3B,<1980,48794.0
2055,Estudos,Graduação,São Paulo,23478.0,Espanhol,5,3,1991,1,1,False,False,1Q_1B,1990s,23478.0
2056,Estudos,Graduação,São Paulo,71128.0,Ingles,3,14,1999,4,5,False,False,5Q_4B,1990s,71128.0
2057,Viagem,Doutorado,São Paulo,70179.0,Ingles,5,15,2002,4,5,False,False,5Q_4B,2000s,70179.0
2058,Viagem,Graduação,São Paulo,59462.0,Espanhol,2,1,1976,4,4,False,False,4Q_4B,<1980,59462.0
2059,Trabalho,Mestrado,São Paulo,52247.25135379061,Ingles,3,39,1995,3,1,False,False,1Q_3B,1990s,52247.25135379061
2060,Trabalho,Graduação,São Paulo,38361.0,Espanhol,1,12,1995,1,2,False,False,2Q_1B,1990s,38361.0
2061,Estudos,Doutorado,São Paulo,52247.25135379061,Ingles,2,28,2007,3,1,False,False,1Q_3B,2000s,52247.25135379061
2062,Trabalho,Doutorado,São Bernardo,70038.0,Ingles,4,3,2008,4,5,False,False,5Q_4B,2000s,70038.0
2063,Estudos,Graduação,São Paulo,42554.0,Espanhol,2,7,2004,2,3,False,False,3Q_2B,2000s,42554.0
2064,Viagem,Graduação,São Paulo,67445.0,Ingles,3,24,2000,3,5,False,False,5Q_3B,2000s,67445.0
2065,Estudos,Graduação,São Bernardo,67046.0,Ingles,4,27,1977,4,5,False,False,5Q_4B,<1980,67046.0
2066,Estudos,Graduação,São Paulo,42192.0,Espanhol e Ingles,1,16,1974,2,3,False,False,3Q_2B,<1980,42192.0
2067,Trabalho,Doutorado,São Paulo,77610.0,Ingles,2,37,1978,5,6,False,False,6Q_5B,<1980,77610.0
2068,Estudos,Graduação,São Paulo,33285.46511627907,Espanhol,1,5,2010,1,2,False,True,2Q_1B,2010s,33285.46511627907
2069,Estudos,Graduação,São Paulo,34350.0,Espanhol,4,14,2005,2,2,False,False,2Q_2B,2000s,34350.0
2070,Estudos,Graduação,São Bernardo,54591.0,Ingles,4,44,1975,3,4,False,False,4Q_3B,<1980,54591.0
2071,Viagem,Graduação,São Paulo,71866.0,Ingles,2,5,1982,5,5,False,False,5Q_5B,1980s,71866.0
2072,Estudos,Graduação,São Paulo,25293.0,Espanhol,1,11,1995,1,1,False,False,1Q_1B,1990s,25293.0
2073,Estudos,Doutorado,Campinas,42000.0,Ingles,4,8,2013,2,3,False,False,3Q_2B,2010s,42000.0
2074,Estudos,Graduação,Campinas,68625.31428571428,Ingles,2,1,2009,4,5,False,True,5Q_4B,2000s,68625.31428571428
2075,Trabalho,Graduação,Campinas,67466.225,Ingles,3,16,1996,4,5,False,True,5Q_4B,1990s,67466.225
2076,Viagem,Mestrado,São Paulo,27889.0,Espanhol,3,7,2003,1,1,False,False,1Q_1B,2000s,27889.0
2077,Estudos,Ensino Fundamental,São Paulo,22123.0,Espanhol,2,4,1986,1,1,False,False,1Q_1B,1980s,22123.0
2078,Trabalho,Graduação,Rio Branco,52247.25135379061,Ingles,3,27,1997,3,1,False,False,1Q_3B,1990s,52247.25135379061
2079,Trabalho,Mestrado,São Bernardo,52247.25135379061,Ingles,4,35,1980,3,1,False,False,1Q_3B,1980s,52247.25135379061
2080,Trabalho,Graduação,São Paulo,27803.0,Espanhol e Ingles,3,39,1999,1,1,False,False,1Q_1B,1990s,27803.0
2081,Estudos,Graduação,São Paulo,52247.25135379061,Ingles,3,19,1981,3,1,False,False,1Q_3B,1980s,52247.25135379061
2082,Estudos,Graduação,São Paulo,51651.0,Ingles,2,15,1986,3,4,False,False,4Q_3B,1980s,51651.0
2083,Estudos,Graduação,Campinas,68978.78571428571,Espanhol,3,14,2014,5,5,False,True,5Q_5B,2010s,68978.78571428571
2084,Trabalho,Mestrado,São Paulo,52247.25135379061,Mandarim,3,92,1969,3,1,False,False,1Q_3B,<1980,52247.25135379061
2085,Viagem,Graduação,São Paulo,56796.0,Ingles,1,22,1995,3,4,False,False,4Q_3B,1990s,56796.0
2086,Estudos,Ensino Médio,São Paulo,87000.0,Espanhol e Ingles,3,10,2018,5,6,False,False,6Q_5B,2010s,87000.0
2087,Estudos,Graduação,São Paulo,79823.0,Espanhol,3,13,1985,5,6,False,False,6Q_5B,1980s,79823.0
2088,Trabalho,Graduação,São Bernardo,30828.0,Espanhol,4,10,2006,1,2,False,False,2Q_1B,2000s,30828.0
2089,Trabalho,Mestrado,São Paulo,34109.0,Espanhol,1,19,1997,2,2,False,False,2Q_2B,1990s,34109.0
2090,Estudos,Mestrado,São Bernardo,53367.0,Ingles,4,7,2000,3,4,True,False,4Q_3B,2000s,53367.0
2091,Estudos,Ensino Fundamental,Taubaté,22390.0,Espanhol,1,5,1995,2,1,False,False,1Q_2B,1990s,22390.0
2092,Trabalho,Graduação,São Paulo,71322.0,Ingles,5,51,2002,4,5,False,False,5Q_4B,2000s,71322.0
2093,Estudos,Graduação,São Paulo,83043.54545454546,Ingles,4,1,2019,5,6,False,True,6Q_5B,2010s,83043.54545454546
2094,Estudos,Mestrado,São Paulo,49912.0,Espanhol,1,2,1975,3,3,True,False,3Q_3B,<1980,49912.0
2095,Trabalho,Doutorado,São Bernardo,48699.0,Ingles,4,23,1976,3,3,False,False,3Q_3B,<1980,48699.0
2096,Estudos,Graduação,São Paulo,80144.0,Espanhol,4,7,2001,5,6,False,False,6Q_5B,2000s,80144.0
2097,Estudos,Graduação,São Paulo,54252.0,Ingles,4,50,1982,3,4,False,False,4Q_3B,1980s,54252.0
2098,Trabalho,Mestrado,São Bernardo,81929.0,Ingles,4,20,2002,5,6,False,False,6Q_5B,2000s,81929.0
2099,Estudos,Graduação,São Paulo,76068.0,Ingles,2,17,2001,5,6,False,False,6Q_5B,2000s,76068.0
2100,Trabalho,Mestrado,Campinas,53204.0,Espanhol e Ingles,5,24,2002,4,4,False,False,4Q_4B,2000s,53204.0
2101,Trabalho,Doutorado,São Paulo,67911.0,Ingles,4,15,1975,4,5,False,False,5Q_4B,<1980,67911.0
2102,Estudos,Ensino Médio,São Paulo,14796.0,Espanhol,4,10,2010,1,1,False,False,1Q_1B,2010s,14796.0
2103,Trabalho,Doutorado,São Paulo,78128.0,Ingles,3,17,2000,5,6,False,False,6Q_5B,2000s,78128.0
2104,Viagem,Ensino Fundamental,São Bernardo,20274.25,Ingles,2,41,1998,1,1,False,True,1Q_1B,1990s,20274.25
2105,Estudos,Ensino Fundamental,São Paulo,20425.0,Espanhol,3,11,2012,1,1,False,False,1Q_1B,2010s,20425.0
2106,Viagem,Mestrado,Campinas,58646.0,Espanhol,3,9,1988,4,4,False,False,4Q_4B,1980s,58646.0
2107,Trabalho,Graduação,Campinas,72967.0,Espanhol e Ingles,3,7,1996,5,5,False,False,5Q_5B,1990s,72967.0
2108,Viagem,Mestrado,São Paulo,48150.0,Espanhol,3,12,1975,3,3,False,False,3Q_3B,<1980,48150.0
2109,Trabalho,Graduação,Rio Branco,82332.0,Ingles,5,1,1987,5,6,False,False,6Q_5B,1980s,82332.0
2110,Estudos,Graduação,São Paulo,58275.0,Ingles,3,43,1981,3,4,False,False,4Q_3B,1980s,58275.0
2111,Viagem,Doutorado,São Paulo,44953.0,Ingles,4,1,2007,3,3,False,False,3Q_3B,2000s,44953.0
2112,Estudos,Graduação,São Paulo,34587.0,Espanhol,1,4,1979,2,2,False,False,2Q_2B,<1980,34587.0
2113,Trabalho,Mestrado,Campinas,43018.0,Espanhol,4,17,2000,2,3,False,False,3Q_2B,2000s,43018.0
2114,Trabalho,Mestrado,São Paulo,45736.0,Mandarim,4,99,1980,3,3,False,False,3Q_3B,1980s,45736.0
2115,Trabalho,Mestrado,São Paulo,66476.0,Ingles,3,16,1995,4,5,False,False,5Q_4B,1990s,66476.0
2116,Viagem,Ensino Médio,São Paulo,27733.0,Espanhol,2,10,2007,1,1,False,False,1Q_1B,2000s,27733.0
2117,Viagem,Doutorado,São Paulo,69805.0,Espanhol e Ingles,3,52,1978,4,5,False,False,5Q_4B,<1980,69805.0
2118,Estudos,Mestrado,São Paulo,72217.0,Espanhol,2,16,1988,4,5,True,False,5Q_4B,1980s,72217.0
2119,Estudos,Graduação,Campinas,25818.0,Ingles,5,14,1997,1,1,False,False,1Q_1B,1990s,25818.0
2120,Trabalho,Mestrado,São Bernardo,37509.0,Ingles,2,29,2002,2,2,False,False,2Q_2B,2000s,37509.0
2121,Estudos,Ensino Médio,São Paulo,25176.0,Espanhol,2,12,2002,1,1,False,False,1Q_1B,2000s,25176.0
2122,Viagem,Graduação,Taubaté,43586.0,Espanhol,1,12,2006,3,3,False,False,3Q_3B,2000s,43586.0
2123,Viagem,Ensino Médio,São Paulo,53230.0,Ingles,3,1,1982,3,4,False,False,4Q_3B,1980s,53230.0
2124,Estudos,Graduação,Rio Branco,50116.0,Espanhol,2,13,1983,4,3,False,False,3Q_4B,1980s,50116.0
2125,Estudos,Graduação,São Paulo,84906.0,Ingles,1,27,1998,5,6,False,False,6Q_5B,1990s,84906.0
2126,Viagem,Graduação,São Paulo,61286.0,Ingles,4,50,1992,4,4,False,False,4Q_4B,1990s,61286.0
2127,Estudos,Doutorado,São Paulo,82333.0,Ingles,5,1,2012,5,6,False,False,6Q_5B,2010s,82333.0
2128,Trabalho,Doutorado,Campinas,65220.0,Ingles,2,23,1991,4,5,False,False,5Q_4B,1990s,65220.0
2129,Trabalho,Graduação,São Paulo,33590.0,Espanhol,3,12,2000,2,2,False,False,2Q_2B,2000s,33590.0
2130,Estudos,Graduação,São Paulo,33285.46511627907,Espanhol,1,13,2002,1,2,False,True,2Q_1B,2000s,33285.46511627907
2131,Viagem,Mestrado,São Paulo,72309.0,Ingles,4,10,2002,4,5,True,False,5Q_4B,2000s,72309.0
2132,Trabalho,Doutorado,São Paulo,156924.0,Ingles,2,26,1975,5,6,False,False,6Q_5B,<1980,156924.0
2133,Viagem,Ensino Fundamental,São Paulo,16005.0,Espanhol,3,17,2006,1,1,False,False,1Q_1B,2000s,16005.0
2134,Trabalho,Mestrado,São Bernardo,65487.0,Mandarim,5,91,1983,4,5,False,False,5Q_4B,1980s,65487.0
2135,Trabalho,Graduação,Campinas,58692.0,Ingles,5,20,1991,4,4,False,False,4Q_4B,1990s,58692.0
2136,Trabalho,Graduação,São Paulo,40590.0,Espanhol,1,11,1995,1,3,False,False,3Q_1B,1990s,40590.0
2137,Estudos,Graduação,São Bernardo,20587.0,Espanhol,2,14,1996,1,1,False,False,1Q_1B,1990s,20587.0
2138,Trabalho,Mestrado,São Paulo,62637.0,Ingles,4,10,1980,4,4,False,False,4Q_4B,1980s,62637.0
2139,Trabalho,Mestrado,Campinas,29435.0,Espanhol,2,10,1992,1,1,False,False,1Q_1B,1990s,29435.0
2140,Estudos,Graduação,São Bernardo,19721.69230769231,Espanhol,2,17,2000,1,1,False,True,1Q_1B,2000s,19721.69230769231
2141,Trabalho,Graduação,São Paulo,35931.419117647056,Espanhol e Ingles,4,2,1997,2,2,False,True,2Q_2B,1990s,35931.419117647056
2142,Estudos,Graduação,São Bernardo,36997.0,Ingles,1,27,1994,2,2,False,False,2Q_2B,1990s,36997.0
2143,Estudos,Graduação,São Paulo,23539.0,Ingles,5,47,1983,1,1,False,False,1Q_1B,1980s,23539.0
